__UUID4__;44e53045-3338-4a42-acb8-a38a5817b84b
__CREATED-ON__;2021-01-13 13:38:54.295762
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
EVENT;2021-01-13 13:48:19.314439;30.0;;158;Tup
TRANSITION;2021-01-13 13:48:19.315437;30.0;;trial_start;
SOFTCODE;2021-01-13 13:48:19.315437;;;1;
EVENT;2021-01-13 13:48:19.764233;30.448900000000002;;90;BNC1High
EVENT;2021-01-13 13:48:19.774206;30.4588;;91;BNC1Low
EVENT;2021-01-13 13:48:19.969115;30.654100000000003;;95;Port1Out
EVENT;2021-01-13 13:48:19.991055;30.676000000000002;;94;Port1In
TRANSITION;2021-01-13 13:48:19.991055;30.676000000000002;;open_valve;
EVENT;2021-01-13 13:48:20.041037;30.726000000000003;;158;Tup
END-TRIAL;2021-01-13 13:48:20.041037;;;The trial ended;
INFO;2021-01-13 13:48:20.041037;534.902778;565.628782;TRIAL-BPOD-TIME;30.72600399999999
STATE;2021-01-13 13:48:20.041037;0;30.0;ITI;30.0
STATE;2021-01-13 13:48:20.041037;30.0;30.676000000000002;trial_start;0.6760000000000019
STATE;2021-01-13 13:48:20.041037;30.676000000000002;30.726000000000003;open_valve;0.05000000000000071
TRIAL;2021-01-13 13:48:20.043032;;;New trial;
EVENT;2021-01-13 13:48:20.137014;0.0887;;95;Port1Out
EVENT;2021-01-13 13:48:20.201016;0.1527;;94;Port1In
EVENT;2021-01-13 13:48:20.284934;0.2364;;95;Port1Out
EVENT;2021-01-13 13:48:20.323829;0.276;;94;Port1In
EVENT;2021-01-13 13:48:20.435527;0.3874;;95;Port1Out
EVENT;2021-01-13 13:48:20.463453;0.41590000000000005;;94;Port1In
EVENT;2021-01-13 13:48:20.585124;0.5364;;95;Port1Out
EVENT;2021-01-13 13:48:20.603076;0.555;;94;Port1In
EVENT;2021-01-13 13:48:20.705798;0.6572;;95;Port1Out
EVENT;2021-01-13 13:48:20.746690;0.6986;;94;Port1In
EVENT;2021-01-13 13:48:20.815503;0.7674000000000001;;95;Port1Out
EVENT;2021-01-13 13:48:20.877366;0.8298000000000001;;94;Port1In
EVENT;2021-01-13 13:48:20.988037;0.9391;;95;Port1Out
EVENT;2021-01-13 13:48:21.034911;0.9870000000000001;;94;Port1In
EVENT;2021-01-13 13:48:21.111733;1.0633000000000001;;95;Port1Out
EVENT;2021-01-13 13:48:21.162566;1.1143;;94;Port1In
EVENT;2021-01-13 13:48:21.245343;1.1961000000000002;;95;Port1Out
EVENT;2021-01-13 13:48:21.315155;1.2666000000000002;;94;Port1In
EVENT;2021-01-13 13:48:21.400925;1.3522;;95;Port1Out
EVENT;2021-01-13 13:48:21.462756;1.4144;;94;Port1In
EVENT;2021-01-13 13:48:21.544536;1.4963;;95;Port1Out
EVENT;2021-01-13 13:48:21.630305;1.5829;;94;Port1In
EVENT;2021-01-13 13:48:21.721060;1.6721000000000001;;95;Port1Out
EVENT;2021-01-13 13:48:21.775911;1.7279;;94;Port1In
EVENT;2021-01-13 13:48:21.859686;1.8116;;95;Port1Out
EVENT;2021-01-13 13:48:21.915536;1.8675000000000002;;94;Port1In
EVENT;2021-01-13 13:48:22.007288;1.9586000000000001;;95;Port1Out
EVENT;2021-01-13 13:48:22.073110;2.0243;;94;Port1In
EVENT;2021-01-13 13:48:22.165861;2.1172;;95;Port1Out
EVENT;2021-01-13 13:48:22.238666;2.1909;;94;Port1In
EVENT;2021-01-13 13:48:22.339393;2.2912;;95;Port1Out
EVENT;2021-01-13 13:48:22.397237;2.3488;;94;Port1In
EVENT;2021-01-13 13:48:22.487991;2.44;;95;Port1Out
EVENT;2021-01-13 13:48:22.550821;2.5024;;94;Port1In
EVENT;2021-01-13 13:48:22.647561;2.5991;;95;Port1Out
EVENT;2021-01-13 13:48:22.710391;2.6630000000000003;;94;Port1In
EVENT;2021-01-13 13:48:22.841039;2.7927;;95;Port1Out
EVENT;2021-01-13 13:48:22.878936;2.831;;94;Port1In
EVENT;2021-01-13 13:48:40.048622;20.0;;158;Tup
TRANSITION;2021-01-13 13:48:40.048622;20.0;;trial_start;
SOFTCODE;2021-01-13 13:48:40.048622;;;1;
EVENT;2021-01-13 13:48:40.479491;20.4309;;90;BNC1High
EVENT;2021-01-13 13:48:40.488436;20.4404;;91;BNC1Low
EVENT;2021-01-13 13:48:40.488436;20.4406;;90;BNC1High
EVENT;2021-01-13 13:48:40.488436;20.4407;;91;BNC1Low
EVENT;2021-01-13 13:48:40.707844;20.659000000000002;;95;Port1Out
EVENT;2021-01-13 13:48:40.756712;20.7085;;94;Port1In
TRANSITION;2021-01-13 13:48:40.756712;20.7085;;open_valve;
EVENT;2021-01-13 13:48:40.806578;20.7585;;158;Tup
END-TRIAL;2021-01-13 13:48:40.806578;;;The trial ended;
INFO;2021-01-13 13:48:40.806578;565.636278;586.394781;TRIAL-BPOD-TIME;20.75850300000002
STATE;2021-01-13 13:48:40.806578;0;20.0;ITI;20.0
STATE;2021-01-13 13:48:40.806578;20.0;20.7085;trial_start;0.7085000000000008
STATE;2021-01-13 13:48:40.806578;20.7085;20.7585;open_valve;0.05000000000000071
TRIAL;2021-01-13 13:48:40.808573;;;New trial;
EVENT;2021-01-13 13:48:40.851457;0.0381;;95;Port1Out
EVENT;2021-01-13 13:48:40.915285;0.1022;;94;Port1In
EVENT;2021-01-13 13:48:41.026985;0.2139;;95;Port1Out
EVENT;2021-01-13 13:48:41.051918;0.23900000000000002;;94;Port1In
EVENT;2021-01-13 13:48:41.175584;0.3618;;95;Port1Out
EVENT;2021-01-13 13:48:41.197526;0.38370000000000004;;94;Port1In
EVENT;2021-01-13 13:48:41.316709;0.5028;;95;Port1Out
EVENT;2021-01-13 13:48:41.345632;0.5313;;94;Port1In
EVENT;2021-01-13 13:48:41.443669;0.6301;;95;Port1Out
EVENT;2021-01-13 13:48:41.501511;0.6875;;94;Port1In
EVENT;2021-01-13 13:48:41.588307;0.7751;;95;Port1Out
EVENT;2021-01-13 13:48:41.646122;0.8326;;94;Port1In
EVENT;2021-01-13 13:48:41.723911;0.9111;;95;Port1Out
EVENT;2021-01-13 13:48:41.785745;0.9719000000000001;;94;Port1In
EVENT;2021-01-13 13:48:41.889465;1.0761;;95;Port1Out
EVENT;2021-01-13 13:48:41.939330;1.1258000000000001;;94;Port1In
EVENT;2021-01-13 13:48:42.027094;1.2133;;95;Port1Out
EVENT;2021-01-13 13:48:42.085935;1.2724;;94;Port1In
EVENT;2021-01-13 13:48:42.164722;1.3508;;95;Port1Out
EVENT;2021-01-13 13:48:42.222566;1.4086;;94;Port1In
EVENT;2021-01-13 13:48:42.299389;1.4853;;95;Port1Out
EVENT;2021-01-13 13:48:42.363187;1.5495;;94;Port1In
EVENT;2021-01-13 13:48:42.440977;1.6279000000000001;;95;Port1Out
EVENT;2021-01-13 13:48:42.500816;1.6871;;94;Port1In
EVENT;2021-01-13 13:48:42.581599;1.7674;;95;Port1Out
EVENT;2021-01-13 13:48:42.645457;1.8317;;94;Port1In
EVENT;2021-01-13 13:48:42.725210;1.9118000000000002;;95;Port1Out
EVENT;2021-01-13 13:48:42.789038;1.9761000000000002;;94;Port1In
EVENT;2021-01-13 13:48:42.881789;2.0673;;95;Port1Out
EVENT;2021-01-13 13:48:42.945616;2.1315;;94;Port1In
EVENT;2021-01-13 13:48:43.042355;2.2284;;95;Port1Out
EVENT;2021-01-13 13:48:43.101196;2.2877;;94;Port1In
EVENT;2021-01-13 13:48:58.095749;17.2829;;95;Port1Out
EVENT;2021-01-13 13:48:58.142623;17.3291;;94;Port1In
EVENT;2021-01-13 13:48:59.898885;19.0851;;95;Port1Out
EVENT;2021-01-13 13:48:59.924815;19.111800000000002;;94;Port1In
EVENT;2021-01-13 13:49:08.104751;27.291;;95;Port1Out
EVENT;2021-01-13 13:49:08.150628;27.337200000000003;;94;Port1In
EVENT;2021-01-13 13:49:08.267313;27.4543;;95;Port1Out
EVENT;2021-01-13 13:49:08.313189;27.498900000000003;;94;Port1In
EVENT;2021-01-13 13:49:10.813444;30.0;;158;Tup
TRANSITION;2021-01-13 13:49:10.813444;30.0;;trial_start;
SOFTCODE;2021-01-13 13:49:10.813444;;;1;
EVENT;2021-01-13 13:49:11.230319;30.417;;90;BNC1High
EVENT;2021-01-13 13:49:11.240292;30.4265;;91;BNC1Low
EVENT;2021-01-13 13:49:11.240292;30.4266;;90;BNC1High
EVENT;2021-01-13 13:49:11.241290;30.4267;;91;BNC1Low
EVENT;2021-01-13 13:49:11.241290;30.4268;;90;BNC1High
EVENT;2021-01-13 13:49:11.241290;30.4269;;91;BNC1Low
EVENT;2021-01-13 13:49:11.426790;30.613000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:11.453717;30.6399;;94;Port1In
TRANSITION;2021-01-13 13:49:11.453717;30.6399;;open_valve;
EVENT;2021-01-13 13:49:11.476655;30.663;;95;Port1Out
EVENT;2021-01-13 13:49:11.503582;30.6899;;158;Tup
END-TRIAL;2021-01-13 13:49:11.503582;;;The trial ended;
INFO;2021-01-13 13:49:11.503582;586.401778;617.091681;TRIAL-BPOD-TIME;30.68990299999996
STATE;2021-01-13 13:49:11.503582;0;30.0;ITI;30.0
STATE;2021-01-13 13:49:11.503582;30.0;30.6399;trial_start;0.6399000000000008
STATE;2021-01-13 13:49:11.504580;30.6399;30.6899;open_valve;0.05000000000000071
TRIAL;2021-01-13 13:49:11.506574;;;New trial;
EVENT;2021-01-13 13:49:11.524526;0.013300000000000001;;94;Port1In
EVENT;2021-01-13 13:49:11.586360;0.0751;;95;Port1Out
EVENT;2021-01-13 13:49:11.635227;0.1246;;94;Port1In
EVENT;2021-01-13 13:49:11.743934;0.2323;;95;Port1Out
EVENT;2021-01-13 13:49:11.773854;0.26230000000000003;;94;Port1In
EVENT;2021-01-13 13:49:11.896522;0.385;;95;Port1Out
EVENT;2021-01-13 13:49:11.918464;0.4071;;94;Port1In
EVENT;2021-01-13 13:49:12.038141;0.5262;;95;Port1Out
EVENT;2021-01-13 13:49:12.068060;0.5562;;94;Port1In
EVENT;2021-01-13 13:49:12.169296;0.6584;;95;Port1Out
EVENT;2021-01-13 13:49:12.207192;0.6963;;94;Port1In
EVENT;2021-01-13 13:49:12.313412;0.8023;;95;Port1Out
EVENT;2021-01-13 13:49:12.353304;0.8422000000000001;;94;Port1In
EVENT;2021-01-13 13:49:12.434087;0.9225000000000001;;95;Port1Out
EVENT;2021-01-13 13:49:12.487941;0.9767;;94;Port1In
EVENT;2021-01-13 13:49:12.567755;1.0569;;95;Port1Out
EVENT;2021-01-13 13:49:12.632551;1.121;;94;Port1In
EVENT;2021-01-13 13:49:12.714330;1.2029;;95;Port1Out
EVENT;2021-01-13 13:49:12.784142;1.2734;;94;Port1In
EVENT;2021-01-13 13:49:12.879883;1.3683;;95;Port1Out
EVENT;2021-01-13 13:49:12.938725;1.4276;;94;Port1In
EVENT;2021-01-13 13:49:13.013524;1.5023;;95;Port1Out
EVENT;2021-01-13 13:49:13.079346;1.5679;;94;Port1In
EVENT;2021-01-13 13:49:13.151152;1.6408;;95;Port1Out
EVENT;2021-01-13 13:49:13.202015;1.6903000000000001;;94;Port1In
EVENT;2021-01-13 13:49:13.281801;1.7705000000000002;;95;Port1Out
EVENT;2021-01-13 13:49:13.344630;1.8329000000000002;;94;Port1In
EVENT;2021-01-13 13:49:13.418431;1.9077000000000002;;95;Port1Out
EVENT;2021-01-13 13:49:13.482289;1.9718;;94;Port1In
EVENT;2021-01-13 13:49:13.560080;2.0484;;95;Port1Out
EVENT;2021-01-13 13:49:13.623878;2.1125000000000003;;94;Port1In
EVENT;2021-01-13 13:49:13.705656;2.1947;;95;Port1Out
EVENT;2021-01-13 13:49:13.773473;2.262;;94;Port1In
EVENT;2021-01-13 13:49:13.849269;2.3385000000000002;;95;Port1Out
EVENT;2021-01-13 13:49:13.910104;2.3993;;94;Port1In
EVENT;2021-01-13 13:49:13.992882;2.4815;;95;Port1Out
EVENT;2021-01-13 13:49:14.055712;2.544;;94;Port1In
EVENT;2021-01-13 13:49:14.135498;2.6243000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:14.206305;2.6950000000000003;;94;Port1In
EVENT;2021-01-13 13:49:14.309029;2.7975000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:14.372856;2.8617000000000004;;94;Port1In
EVENT;2021-01-13 13:49:14.469595;2.9587000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:14.530432;3.0197000000000003;;94;Port1In
EVENT;2021-01-13 13:49:14.629165;3.1185;;95;Port1Out
EVENT;2021-01-13 13:49:14.681025;3.1697;;94;Port1In
EVENT;2021-01-13 13:49:14.775769;3.2648;;95;Port1Out
EVENT;2021-01-13 13:49:14.838601;3.3274000000000004;;94;Port1In
EVENT;2021-01-13 13:49:14.935339;3.4243;;95;Port1Out
EVENT;2021-01-13 13:49:15.002160;3.4917000000000002;;94;Port1In
EVENT;2021-01-13 13:49:15.129815;3.6182000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:15.183669;3.6727000000000003;;94;Port1In
EVENT;2021-01-13 13:49:15.291379;3.7807000000000004;;95;Port1Out
EVENT;2021-01-13 13:49:15.351217;3.8401;;94;Port1In
EVENT;2021-01-13 13:49:26.350549;14.839400000000001;;95;Port1Out
EVENT;2021-01-13 13:49:26.382461;14.871;;94;Port1In
EVENT;2021-01-13 13:49:49.141072;37.6296;;95;Port1Out
EVENT;2021-01-13 13:49:49.151075;37.6402;;94;Port1In
EVENT;2021-01-13 13:49:49.264738;37.7536;;95;Port1Out
EVENT;2021-01-13 13:49:49.300671;37.7901;;94;Port1In
EVENT;2021-01-13 13:49:51.510679;40.0;;158;Tup
TRANSITION;2021-01-13 13:49:51.510679;40.0;;trial_start;
SOFTCODE;2021-01-13 13:49:51.510679;;;1;
EVENT;2021-01-13 13:49:51.942515;40.432;;90;BNC1High
EVENT;2021-01-13 13:49:51.952488;40.441500000000005;;91;BNC1Low
EVENT;2021-01-13 13:49:51.952488;40.441700000000004;;90;BNC1High
EVENT;2021-01-13 13:49:51.952488;40.441900000000004;;91;BNC1Low
EVENT;2021-01-13 13:49:52.161924;40.650400000000005;;95;Port1Out
EVENT;2021-01-13 13:49:52.207799;40.696600000000004;;94;Port1In
TRANSITION;2021-01-13 13:49:52.207799;40.696600000000004;;open_valve;
EVENT;2021-01-13 13:49:52.258170;40.7466;;158;Tup
END-TRIAL;2021-01-13 13:49:52.258170;;;The trial ended;
INFO;2021-01-13 13:49:52.258170;617.099679;657.846281;TRIAL-BPOD-TIME;40.74660199999994
STATE;2021-01-13 13:49:52.258170;0;40.0;ITI;40.0
STATE;2021-01-13 13:49:52.258170;40.0;40.696600000000004;trial_start;0.6966000000000037
STATE;2021-01-13 13:49:52.258170;40.696600000000004;40.7466;open_valve;0.04999999999999716
TRIAL;2021-01-13 13:49:52.260164;;;New trial;
EVENT;2021-01-13 13:49:52.303048;0.0368;;95;Port1Out
EVENT;2021-01-13 13:49:52.369378;0.10400000000000001;;94;Port1In
EVENT;2021-01-13 13:49:52.452154;0.18580000000000002;;95;Port1Out
EVENT;2021-01-13 13:49:52.491049;0.2255;;94;Port1In
EVENT;2021-01-13 13:49:52.602748;0.33680000000000004;;95;Port1Out
EVENT;2021-01-13 13:49:52.624689;0.3588;;94;Port1In
EVENT;2021-01-13 13:49:52.741374;0.4758;;95;Port1Out
EVENT;2021-01-13 13:49:52.772294;0.5073;;94;Port1In
EVENT;2021-01-13 13:49:52.891973;0.626;;95;Port1Out
EVENT;2021-01-13 13:49:52.917902;0.6527000000000001;;94;Port1In
EVENT;2021-01-13 13:49:53.034094;0.7679;;95;Port1Out
EVENT;2021-01-13 13:49:53.052046;0.7866000000000001;;94;Port1In
EVENT;2021-01-13 13:49:53.157268;0.8927;;95;Port1Out
EVENT;2021-01-13 13:49:53.207162;0.9422;;94;Port1In
EVENT;2021-01-13 13:49:53.287945;1.0224;;95;Port1Out
EVENT;2021-01-13 13:49:53.348751;1.0831;;94;Port1In
EVENT;2021-01-13 13:49:53.422552;1.1577;;95;Port1Out
EVENT;2021-01-13 13:49:53.488375;1.2233;;94;Port1In
EVENT;2021-01-13 13:49:53.595087;1.3295000000000001;;95;Port1Out
EVENT;2021-01-13 13:49:53.637971;1.3724;;94;Port1In
EVENT;2021-01-13 13:49:53.717756;1.4526000000000001;;95;Port1Out
EVENT;2021-01-13 13:49:53.775600;1.51;;94;Port1In
EVENT;2021-01-13 13:49:53.849401;1.5846;;95;Port1Out
EVENT;2021-01-13 13:49:53.920210;1.6548;;94;Port1In
EVENT;2021-01-13 13:49:53.997003;1.7312;;95;Port1Out
EVENT;2021-01-13 13:49:54.045871;1.7804;;94;Port1In
EVENT;2021-01-13 13:49:54.127650;1.8623;;95;Port1Out
EVENT;2021-01-13 13:49:54.191478;1.9261000000000001;;94;Port1In
EVENT;2021-01-13 13:49:54.282233;2.0173;;95;Port1Out
EVENT;2021-01-13 13:49:54.344066;2.0780000000000003;;94;Port1In
EVENT;2021-01-13 13:49:54.432827;2.1674;;95;Port1Out
EVENT;2021-01-13 13:49:54.503637;2.2378;;94;Port1In
EVENT;2021-01-13 13:49:54.573448;2.3087;;95;Port1Out
EVENT;2021-01-13 13:49:54.636278;2.371;;94;Port1In
EVENT;2021-01-13 13:49:54.737006;2.4714;;95;Port1Out
EVENT;2021-01-13 13:49:54.781885;2.5159000000000002;;94;Port1In
EVENT;2021-01-13 13:49:54.863666;2.5978000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:54.915525;2.6504000000000003;;94;Port1In
EVENT;2021-01-13 13:49:54.992317;2.7268000000000003;;95;Port1Out
EVENT;2021-01-13 13:49:55.062129;2.7972;;94;Port1In
EVENT;2021-01-13 13:49:55.135930;2.87;;95;Port1Out
EVENT;2021-01-13 13:49:55.194771;2.9291;;94;Port1In
EVENT;2021-01-13 13:49:55.268572;3.0036;;95;Port1Out
EVENT;2021-01-13 13:49:55.334426;3.0692;;94;Port1In
EVENT;2021-01-13 13:49:55.409193;3.1438;;95;Port1Out
EVENT;2021-01-13 13:49:55.470029;3.2045000000000003;;94;Port1In
EVENT;2021-01-13 13:49:55.570757;3.3049;;95;Port1Out
EVENT;2021-01-13 13:49:55.619625;3.3542;;94;Port1In
EVENT;2021-01-13 13:49:55.699410;3.4343000000000004;;95;Port1Out
EVENT;2021-01-13 13:49:55.763239;3.4982;;94;Port1In
EVENT;2021-01-13 13:49:55.841029;3.5747;;95;Port1Out
EVENT;2021-01-13 13:49:55.918818;3.653;;94;Port1In
EVENT;2021-01-13 13:49:55.990625;3.7256;;95;Port1Out
EVENT;2021-01-13 13:49:56.054453;3.7895000000000003;;94;Port1In
EVENT;2021-01-13 13:49:56.127256;3.8622;;95;Port1Out
EVENT;2021-01-13 13:49:56.194076;3.9278000000000004;;94;Port1In
EVENT;2021-01-13 13:49:56.271867;4.0061;;95;Port1Out
EVENT;2021-01-13 13:49:56.333699;4.0684000000000005;;94;Port1In
EVENT;2021-01-13 13:49:56.408497;4.143;;95;Port1Out
EVENT;2021-01-13 13:49:56.470331;4.2053;;94;Port1In
EVENT;2021-01-13 13:49:56.562084;4.2965;;95;Port1Out
EVENT;2021-01-13 13:49:56.622919;4.357200000000001;;94;Port1In
EVENT;2021-01-13 13:49:56.706693;4.441;;95;Port1Out
EVENT;2021-01-13 13:49:56.758553;4.4936;;94;Port1In
EVENT;2021-01-13 13:49:56.838338;4.5735;;95;Port1Out
EVENT;2021-01-13 13:49:56.913136;4.6486;;94;Port1In
EVENT;2021-01-13 13:49:56.995913;4.7306;;95;Port1Out
EVENT;2021-01-13 13:49:57.066723;4.801;;94;Port1In
EVENT;2021-01-13 13:49:57.151493;4.8865;;95;Port1Out
EVENT;2021-01-13 13:49:57.230281;4.9651000000000005;;94;Port1In
EVENT;2021-01-13 13:49:57.309068;5.0433;;95;Port1Out
EVENT;2021-01-13 13:49:57.372897;5.1073;;94;Port1In
EVENT;2021-01-13 13:49:57.462654;5.1967;;95;Port1Out
EVENT;2021-01-13 13:49:57.527480;5.262300000000001;;94;Port1In
EVENT;2021-01-13 13:49:57.613248;5.348;;95;Port1Out
EVENT;2021-01-13 13:49:57.670094;5.4054;;94;Port1In
EVENT;2021-01-13 13:49:57.750877;5.485600000000001;;95;Port1Out
EVENT;2021-01-13 13:49:57.810715;5.5448;;94;Port1In
EVENT;2021-01-13 13:49:57.888506;5.6231;;95;Port1Out
EVENT;2021-01-13 13:49:57.952333;5.6871;;94;Port1In
EVENT;2021-01-13 13:49:58.030123;5.7654000000000005;;95;Port1Out
EVENT;2021-01-13 13:49:58.101930;5.8359000000000005;;94;Port1In
EVENT;2021-01-13 13:49:58.179720;5.9141;;95;Port1Out
EVENT;2021-01-13 13:49:58.245542;5.9797;;94;Port1In
EVENT;2021-01-13 13:49:58.334304;6.069100000000001;;95;Port1Out
EVENT;2021-01-13 13:49:58.401156;6.1361;;94;Port1In
EVENT;2021-01-13 13:49:58.481904;6.2163;;95;Port1Out
EVENT;2021-01-13 13:49:58.545732;6.2801;;94;Port1In
EVENT;2021-01-13 13:49:58.632499;6.367500000000001;;95;Port1Out
EVENT;2021-01-13 13:49:58.703307;6.4379;;94;Port1In
EVENT;2021-01-13 13:49:58.788079;6.5234000000000005;;95;Port1Out
EVENT;2021-01-13 13:49:58.854898;6.589;;94;Port1In
EVENT;2021-01-13 13:49:58.936678;6.671;;95;Port1Out
EVENT;2021-01-13 13:49:59.011476;6.746300000000001;;94;Port1In
EVENT;2021-01-13 13:49:59.113235;6.8485000000000005;;95;Port1Out
EVENT;2021-01-13 13:49:59.168054;6.902900000000001;;94;Port1In
EVENT;2021-01-13 13:49:59.263798;6.9979000000000005;;95;Port1Out
EVENT;2021-01-13 13:49:59.327625;7.0621;;94;Port1In
EVENT;2021-01-13 13:49:59.422369;7.1568000000000005;;95;Port1Out
EVENT;2021-01-13 13:49:59.482207;7.2175;;94;Port1In
EVENT;2021-01-13 13:49:59.567007;7.3013;;95;Port1Out
EVENT;2021-01-13 13:49:59.622827;7.357200000000001;;94;Port1In
EVENT;2021-01-13 13:49:59.717572;7.4519;;95;Port1Out
EVENT;2021-01-13 13:49:59.779405;7.5143;;94;Port1In
EVENT;2021-01-13 13:49:59.861184;7.5963;;95;Port1Out
EVENT;2021-01-13 13:49:59.925012;7.6588;;94;Port1In
EVENT;2021-01-13 13:50:00.017763;7.7518;;95;Port1Out
EVENT;2021-01-13 13:50:00.079596;7.8142000000000005;;94;Port1In
EVENT;2021-01-13 13:50:00.163370;7.898000000000001;;95;Port1Out
EVENT;2021-01-13 13:50:00.232185;7.9668;;94;Port1In
EVENT;2021-01-13 13:50:00.339893;8.0744;;95;Port1Out
EVENT;2021-01-13 13:50:00.408707;8.1433;;94;Port1In
EVENT;2021-01-13 13:50:00.523399;8.2581;;95;Port1Out
EVENT;2021-01-13 13:50:00.587228;8.3223;;94;Port1In
EVENT;2021-01-13 13:50:00.713884;8.4483;;95;Port1Out
EVENT;2021-01-13 13:50:00.782699;8.5172;;94;Port1In
EVENT;2021-01-13 13:50:22.264752;30.0;;158;Tup
TRANSITION;2021-01-13 13:50:22.264752;30.0;;trial_start;
SOFTCODE;2021-01-13 13:50:22.264752;;;1;
EVENT;2021-01-13 13:50:22.687611;30.4231;;90;BNC1High
EVENT;2021-01-13 13:50:22.697584;30.4325;;91;BNC1Low
EVENT;2021-01-13 13:50:22.698582;30.4326;;90;BNC1High
EVENT;2021-01-13 13:50:22.698582;30.4327;;91;BNC1Low
EVENT;2021-01-13 13:50:22.698582;30.4328;;90;BNC1High
EVENT;2021-01-13 13:50:22.698582;30.4329;;91;BNC1Low
EVENT;2021-01-13 13:50:22.972842;30.707800000000002;;95;Port1Out
EVENT;2021-01-13 13:50:23.062600;30.797600000000003;;94;Port1In
TRANSITION;2021-01-13 13:50:23.062600;30.797600000000003;;open_valve;
EVENT;2021-01-13 13:50:23.112973;30.8476;;158;Tup
END-TRIAL;2021-01-13 13:50:23.112973;;;The trial ended;
INFO;2021-01-13 13:50:23.112973;657.854278;688.701881;TRIAL-BPOD-TIME;30.847602999999935
STATE;2021-01-13 13:50:23.112973;0;30.0;ITI;30.0
STATE;2021-01-13 13:50:23.112973;30.0;30.797600000000003;trial_start;0.7976000000000028
STATE;2021-01-13 13:50:23.112973;30.797600000000003;30.8476;open_valve;0.04999999999999716
TRIAL;2021-01-13 13:50:23.115965;;;New trial;
EVENT;2021-01-13 13:50:23.147879;0.0273;;95;Port1Out
EVENT;2021-01-13 13:50:23.214698;0.0945;;94;Port1In
EVENT;2021-01-13 13:50:23.316424;0.19490000000000002;;95;Port1Out
EVENT;2021-01-13 13:50:23.349336;0.2281;;94;Port1In
EVENT;2021-01-13 13:50:23.468016;0.34690000000000004;;95;Port1Out
EVENT;2021-01-13 13:50:23.502920;0.38170000000000004;;94;Port1In
EVENT;2021-01-13 13:50:23.614126;0.49310000000000004;;95;Port1Out
EVENT;2021-01-13 13:50:23.647038;0.5262;;94;Port1In
EVENT;2021-01-13 13:50:23.745278;0.6242;;95;Port1Out
EVENT;2021-01-13 13:50:23.796142;0.6751;;94;Port1In
EVENT;2021-01-13 13:50:23.883415;0.7623000000000001;;95;Port1Out
EVENT;2021-01-13 13:50:23.939265;0.8182;;94;Port1In
EVENT;2021-01-13 13:50:24.021044;0.9002;;95;Port1Out
EVENT;2021-01-13 13:50:24.094845;0.9738;;94;Port1In
EVENT;2021-01-13 13:50:24.187596;1.0667;;95;Port1Out
EVENT;2021-01-13 13:50:24.247434;1.1257000000000001;;94;Port1In
EVENT;2021-01-13 13:50:24.336195;1.2151;;95;Port1Out
EVENT;2021-01-13 13:50:24.397060;1.2758;;94;Port1In
EVENT;2021-01-13 13:50:24.480804;1.3597000000000001;;95;Port1Out
EVENT;2021-01-13 13:50:24.542639;1.4221000000000001;;94;Port1In
EVENT;2021-01-13 13:50:24.621425;1.5004000000000002;;95;Port1Out
EVENT;2021-01-13 13:50:24.677274;1.5563;;94;Port1In
EVENT;2021-01-13 13:50:24.761048;1.6400000000000001;;95;Port1Out
EVENT;2021-01-13 13:50:24.814903;1.6944000000000001;;94;Port1In
EVENT;2021-01-13 13:50:24.896682;1.7764;;95;Port1Out
EVENT;2021-01-13 13:50:24.956521;1.8356000000000001;;94;Port1In
EVENT;2021-01-13 13:50:25.062236;1.9415;;95;Port1Out
EVENT;2021-01-13 13:50:25.120081;1.9993;;94;Port1In
EVENT;2021-01-13 13:50:25.225794;2.1052;;95;Port1Out
EVENT;2021-01-13 13:50:25.275660;2.1546000000000003;;94;Port1In
EVENT;2021-01-13 13:50:25.385365;2.2641;;95;Port1Out
EVENT;2021-01-13 13:50:25.440217;2.3186;;94;Port1In
EVENT;2021-01-13 13:50:25.556931;2.4356;;95;Port1Out
EVENT;2021-01-13 13:50:25.610756;2.49;;94;Port1In
EVENT;2021-01-13 13:50:25.727442;2.607;;95;Port1Out
EVENT;2021-01-13 13:50:25.787310;2.6663;;94;Port1In
EVENT;2021-01-13 13:50:58.928882;35.8081;;95;Port1Out
EVENT;2021-01-13 13:50:58.993708;35.8738;;94;Port1In
EVENT;2021-01-13 13:50:59.091444;35.9707;;95;Port1Out
EVENT;2021-01-13 13:50:59.131336;36.0105;;94;Port1In
EVENT;2021-01-13 13:51:03.119578;40.0;;158;Tup
TRANSITION;2021-01-13 13:51:03.119578;40.0;;trial_start;
SOFTCODE;2021-01-13 13:51:03.120576;;;1;
EVENT;2021-01-13 13:51:03.542438;40.4212;;90;BNC1High
